"art_codigo","art_nombre","art_subgrupo","art_empresa","art_medida","art_tarifa","art_descripcion","art_tipoarticulo","art_tipodestino","art_tarifa_consumo","art_referencia","art_econ_codigo","art_estado","art_gravado","art_img_nombre","art_img_ubicacion","gru_id","tip_id","art_tienetarifacondicionada","art_nrouvt_tarifacondicion","art_tarifacondicionada","econ_id","tir_codigo","art_dia_sin_iva","artdpto_id","art_peso","art_tarifa_consumo_esp","art_tarcons_mayorvlriva","art_flete"
"2834",Jamon Banky X 450 Gr,2120,"901418981",UND,,"",Articulo,MERCANCIA,"","7709277633821","",Activo,false,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"2891",Porta Torta Plastico Con Tapa,2050,"901418981",UND,,"",Articulo,MERCANCIA,"","2891","",Activo,false,"","",1584,564,false,,,3641,NOAPLICA,false,,,,false,
"2871",Caja China,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","2871","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"2984",Salchichon Rojo El Corral X 600 Gr,2120,"901418981",UND,,"",Articulo,MERCANCIA,"","7709106834375","",Activo,false,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"2989",Refisal X 1Kg,1855,"901418981",UND,,"",Articulo,MERCANCIA,"","7703812101202","",Activo,false,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"3041",Suero Crema Sinuano X 400 Gr,1855,"901418981",UND,,"",Articulo,MERCANCIA,"","3041","",Activo,false,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"3042",Suero Crema Sinuano X 200 Gr,1855,"901418981",UND,,"",Articulo,MERCANCIA,"","3042","",Activo,false,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"3100",Pan De Yuca Colmaiz X 12 Kg,2057,"901418981",UND,,"",Articulo,MERCANCIA,"","3100","",Activo,false,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"3208",Frijol Cargamanto Blanco x500gr,1855,"901418981",UND,,"",Articulo,MERCANCIA,"","3208","",Activo,false,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"5443",Molde Arepa Mediano,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","5443","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"22675",Fecula x25Kg,2057,"901418981",g,,"",Articulo,MERCANCIA,"","22675","",Activo,false,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"46213",Sal Natusal x500Grx25Un,1855,"901418981",UND,,"",Articulo,MERCANCIA,"","46213","",Activo,false,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"1020019",Polvo Para Hornear Sabrimax x1Kg,2057,"901418981",UND,,"",Articulo,MERCANCIA,"","1020019","",Activo,false,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1",Avena Alpina Orig Vaso X 250 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702001044504","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"993",Jamonada Fricar X 500Gr,2120,"901418981",UND,IVA5,Jamonada Fricar X 500Gr,Articulo,MERCANCIA,,"7700098000120","",Activo,true,"","",1578,566,false,0,,3639,NOAPLICA,,,,,false,
"2",Bon Yurt Con Zucaritas Alpina 170 G,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702001086023","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"3",Cerezas Marraschino Alfresco X 125 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702061301258","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"4",Piñas En Rodajas Selecto Enlat  X 567 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707412819505","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"5",Piñas En Trocitos Selecto Enlat  X 567Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","5","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"9",Chorizo De Ternera Fricar X 6 Unid,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7700098002117","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"10",Salchicha Super Perro Fricar X 500 G,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7700098000571","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"11",Agua Cristal Con Gas X 600 Ml,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702090023008","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"12",Nutribela10 Reparacion Sobre X 27 Ml,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702354948436","",Activo,true,"","",1576,563,false,,,3636,NOAPLICA,false,,,,false,
"13",Ricostilla X Cubo X 60 Und,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702354012403","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"14",Comino Sasones X 60 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702354024314","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"15",Harina De Maiz Blanco Pan X 1Kg,2057,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702084137520","",Activo,true,"","",1585,547,false,,,3639,NOAPLICA,false,,,,false,
"16",Harina De Maiz Amarilla Promasa X 500 Gr,2057,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702084127309","",Activo,true,"","",1585,547,false,,,3639,NOAPLICA,false,,,,false,
"17",Don Pancho Avena Hojuela X 180 Gr,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702193101252","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"18",Don Pancho Avena Molida X 180 Gr,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702193103133","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"19",Quaker Avena Hojuela X 220 G,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702193701360","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"20",Papas Ripio Chiloe Cabello D Angelx600Gr,1994,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7709448753297","",Activo,true,"","",1583,565,false,,,3639,NOAPLICA,false,,,,false,
"21",Quaker Avena Molida X 200 Gr,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702193102822","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"22",Conos Dulces Crocantes Dannes X 150 Gr,1987,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7709978595527","",Activo,true,"","",1581,565,false,,,3639,NOAPLICA,false,,,,false,
"24",Comida Para Gato Q-Ida Cat X 8 Kg,1855,"901418981",g,IVA5,"",Articulo,MERCANCIA,"","7702712003388","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"26",Anis X Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","26","",Activo,true,"","",1585,547,false,,,3639,NOAPLICA,false,,,,false,
"27",Salchicha Viena Zenu X 150 G,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7701101242049","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"28",Canela Molida  Pa Zazonar X 500 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","28","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"33",Aceite Riquisimo X 5000 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7701018004952","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"34",Aceite Riquisimo X 3000 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7701018007526","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"35",Aceite Riquisimo X 1000 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7701018007519","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"36",Aceite Riquisimo X 250 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7701018007533","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"37",Aceite Girasoli X 3000 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702109009634","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"38",Aceite Girasoli X 900 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702116002529","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"39",Aceite Girasoli X 500 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702109009115","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"41",Sabrimax Banano X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175884031","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"42",Sabrimax Canela X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175882495","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"43",Sabrimax Arequipe X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175884017","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"44",Sabrimax Mantequilla X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175885663","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"45",Sabrimax Coco X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883744","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"46",Sabrimax Hinojo X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175884062","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"47",Sabrimax  Leche E X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175886806","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"48",Sabrimax  Naranja X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175884130","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"49",Sabrimax  Queso X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883775","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"50",Sabrimax  Vainilla Blanca X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883799","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"51",Sabrimax  Vainilla Negra X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883829","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"52",Sabrimax  Ron Pasas X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883720","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"53",Sabrimax Pina X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175884086","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"54",Sabrimax Ponque X 60 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175882549","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"55",Sabrimax Hinojo X 60 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175882532","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"56",Gelatina Sabrimax Sabor Mora X 500 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","56","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"57",Gelatina Sabrimax Sabor Cereza X 500 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","57","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"58",Gelatina Sabrimax Sabor Limon X 500 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","58","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"62",Esencia Carolesen Mani X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175887544","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"63",Esencia Carolesen  Chocolate X 510 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883690","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"64",Esencia Melocoton Carolesen 60 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175881153","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"65",Sabrimax  Queso X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175884857","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"66",Sabrimax  Arequipe X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175884024","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"67",Sabrimax  Coco X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883768","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"68",Sabrimax Mantequilla X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175883737","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"69",Sabrimax  Leche E X 3850 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175886998","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"70",Sabrimax  Vainilla Blancax3850Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","70","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"71",Sabrimax  Vainilla Negra X3850Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","71","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"72",Glicerina Carolesen X 76 G,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175885014","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"73",Cucharas  Suraplas X 100 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7709693020915","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"74",Tenedor Suraplas X 100 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7709693020991","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"75",Cuchillos Suraplas X 100 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7709693020939","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"76",Servilleta Favorita  X 320 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702120003352","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"77",Servilleta Mia  X 200 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707151601164","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"78",Servilleta Sani Tisu Profclas  X100 Ud,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702120008456","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"79",Servilleta Nube  X 320 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707151601751","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"80",Higos Brevas En Alnibar Coni X 580 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7705124190424","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"81",Cerezas Marraschino Alfresco X 250 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702061302507","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"82",Aceitunas Deshuesadas Alfresco X 250 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702061232507","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"83",Pasta De Tomate Coni X 250 Gr,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7705124140207","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"84",Propianato De Calcio X 12 Kg,2071,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","84","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"85",Lexi Fondant Blanco Sugarcrapt X 500Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7597304218871","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"86",Lexi Fondant Blanco Sugarcrapt X 1000 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7597304218956","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"87",Lexi Fondant Rosado Pink Sugarcrapt X 50,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","87","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"88",Lexi Fondant Lila Sugarcrapt X 500 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7597304218970","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"89",Lexi Fondant Fucsia Sugarcrapt X 500 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7597304218864","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"90",Lexi Fondant Morado Sugarcrapt X 500 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7597304218826","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"91",Lexi Fondant Verdeaguamar Sugarcrapx500G,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7597304218819","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"92",Salsa De Tomate Fruco Bolsa X 1000 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702047038123","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"93",Salsa De Tomate Pa Sazonar Bolsa X1000Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707784076698","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"94",Salsa Con Tomate Pompeya Bolsa X 4000 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439005610","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"95",Salsa De Tomate Pompeya Frasco X 4300 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439000080","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"96",Mostaza Pompeya Frasco X 4100 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439000103","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"97",Salsa Bbq Bary X 1330 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439008802","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"98",Salsa De Soya Bary X 1150 Ml,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439008833","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"99",Mayonesa Pompeya Frasco X 1000 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439000127","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"100",Salsa Mostaza Pompeya Frasco X 980 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702439000134","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"101",Salsa De Aji Picante Ajibasco X100 Gr,2120,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7704892115011","",Activo,true,"","",1578,566,false,,,3639,NOAPLICA,false,,,,false,
"102",Chocolisto Sobre X 200 Gr,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702007216127","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"103",Chocolisto Frasco X 300 Gr,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702007216103","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"104",Chocolisto Frasco X 1000 Gr,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702007216066","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"106",Azucar Blanca Incauca X 500 Gr,1855,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702059501028","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"108",Cafe La Bastilla X 2500 Gr,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7703114201532","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"109",Chocolate Corona Tradicional X 250 Gr,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702007205046","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"110",Chocolate Corona Tradicional X 25 Gr,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702007016376","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"111",Chocolate Cruz X 250 Gr,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702007061741","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"112",Chocolate La Cruz X 125 Gr,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702007201116","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"113",Chocolate La Cruz  Caja X 32 X 15.62 Gr,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702007004175","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"114",Glasse de Mora Prodisabor X 1kl,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","114","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"115",Nacional De Chocolate Negro X 5 Kg,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702007213423","",Activo,true,"","",1577,563,false,,,3641,NOAPLICA,false,,,,false,
"116",Nacional De Chocolate Blanca  X 5 Kg,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702007214628","",Activo,true,"","",1577,563,false,,,3641,NOAPLICA,false,,,,false,
"118",Obleas vida Alimentos X 370 Gr X 50 Unid,1987,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707268638107","",Activo,true,"","",1581,565,false,,,3639,NOAPLICA,false,,,,false,
"119",Chocolat Granuladocrocantefleischmanx1Kg,1938,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","7897077804388","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"120",Aceite Riquisimo X 500 Cm3,1855,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7701018007502","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"122",Fecula Extrafina De Maiz Delmaiz X 90 Gr,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702047001110","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"125",Colcafe Clasico Frasco X 170 Gr,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702032253111","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"126",Colcafe Clasico Frasco X  85 G,1938,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","7702032253135","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
